broad_id	compound	moa	target	n_mito_low	n_mito_high	median_lfc_mito_low	median_lfc_mito_high	delta_lfc_low_minus_high	wilcox_p	fdr	target_text	pathway_relevance
BRD-K90027355-001-19-0	spironolactone	mineralocorticoid receptor antagonist	AR, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CACNA2D1, CACNA2D2, CACNA2D3, CACNB1, CACNB2, CACNB3, CACNB4, CACNG1, CYP11B2, NR3C1, NR3C2, PGR, SHBG	16	15	0.06430681086725	0.221398972325	-0.15709216145775	0.22796467743471693	1.0	mineralocorticoid receptor antagonist ar, cacna1a, cacna1b, cacna1c, cacna1d, cacna1f, cacna1g, cacna1h, cacna1i, cacna1s, cacna2d1, cacna2d2, cacna2d3, cacnb1, cacnb2, cacnb3, cacnb4, cacng1, cyp11b2, nr3c1, nr3c2, pgr, shbg	other
BRD-K84544951-236-01-0	sodium-tetradecyl-sulfate		PROC, PROS1	15	15	-0.378813581563	-0.221781380928	-0.15703220063499998	0.10573920209087935	1.0	 proc, pros1	other
BRD-A56987319-001-12-9	SQ-22536	adenylyl cyclase inhibitor	ADCY1	15	15	-0.149945122261	0.00689925048904	-0.15684437275004	0.5897385933186072	1.0	adenylyl cyclase inhibitor adcy1	other
BRD-K78303961-001-02-3	glycitein	tumor necrosis factor release inhibitor	TNF	16	15	-0.046830380635	0.109735873474	-0.156566254109	0.6494132869819362	1.0	tumor necrosis factor release inhibitor tnf	other
BRD-K92778217-001-32-7	mefenamic-acid	cyclooxygenase inhibitor	KCNQ1, PTGS1, PTGS2, TRPM3	14	13	-0.389457965784	-0.233082655067	-0.156375310717	0.1263700865857364	1.0	cyclooxygenase inhibitor kcnq1, ptgs1, ptgs2, trpm3	other
BRD-K86930074-001-05-0	cediranib	KIT inhibitor, VEGFR inhibitor	CSF1R, FLT1, FLT3, FLT4, KDR, KIT, PDGFRA, PDGFRB	14	15	0.18300384635099998	0.339257884572	-0.15625403822100004	0.5557349624423149	1.0	kit inhibitor, vegfr inhibitor csf1r, flt1, flt3, flt4, kdr, kit, pdgfra, pdgfrb	other
BRD-K87048468-003-02-7	RS-102221	serotonin receptor antagonist	HTR2A, HTR2B, HTR2C	15	15	0.0508399539218	0.206804842396	-0.1559648884742	0.03439744889250225	1.0	serotonin receptor antagonist htr2a, htr2b, htr2c	other
BRD-K39079086-001-07-6	cinchonidine	P glycoprotein inhibitor		15	15	-0.074859114394	0.0806908144002	-0.1555499287942	0.1985058531538877	1.0	p glycoprotein inhibitor 	other
BRD-K23383398-001-09-9	T-0901317	LXR agonist	NCOA1, NCOA2, NR1H2, NR1H3, NR1I2, RXRB	15	15	0.178075692257	0.333508459741	-0.155432767484	0.4553018964198552	1.0	lxr agonist ncoa1, ncoa2, nr1h2, nr1h3, nr1i2, rxrb	other
BRD-K75445017-001-01-1	estetrol	selective estrogen receptor modulator (SERM)	ESR1	16	15	-0.02544729656045	0.12995981124	-0.15540710780045	0.037963860419371775	1.0	selective estrogen receptor modulator (serm) esr1	other
BRD-K61443650-236-13-1	thiomersal	other antibiotic	OXCT1	16	15	-0.52475483112	-0.369410757167	-0.15534407395299998	0.7072734240075108	1.0	other antibiotic oxct1	other
BRD-K71266197-236-02-7	PSB-06126	NTPDase inhibitor	ENTPD3	15	15	-0.459716386502	-0.304392329339	-0.15532405716299996	0.3400858902842717	1.0	ntpdase inhibitor entpd3	other
BRD-K86797399-001-05-1	SB-939	HDAC inhibitor	HDAC1, HDAC10, HDAC3, HDAC4, HDAC5, HDAC9	14	13	-3.157018233155	-3.00173465946	-0.15528357369500023	0.827142619238411	1.0	hdac inhibitor hdac1, hdac10, hdac3, hdac4, hdac5, hdac9	other
BRD-K96862998-001-15-5	pirfenidone	TGF beta receptor inhibitor	FURIN, TNF	16	15	-0.08570194975005	0.0693824605319	-0.15508441028195	0.4890954478935938	1.0	tgf beta receptor inhibitor furin, tnf	other
BRD-K90027121-003-01-7	amprolium	thiamine uptake blocker		15	15	-0.178025241287	-0.0229825633096	-0.1550426779774	0.4553018964198552	1.0	thiamine uptake blocker 	other
BRD-K33818169-003-04-6	GW-3965	LXR agonist	NR1H2, NR1H3	14	15	-0.28115168827299997	-0.126198564827	-0.15495312344599996	0.3947417052130072	1.0	lxr agonist nr1h2, nr1h3	other
BRD-K57631554-003-06-2	5-aminolevulinic-acid	oxidizing agent	ALAD	15	15	-0.0230776632458	0.131763857064	-0.1548415203098	0.9009714934164412	1.0	oxidizing agent alad	other
BRD-K35698076-001-01-2	laurocapram			15	15	0.108134529066	0.262858294657	-0.15472376559099998	0.26275304114766074	1.0	 	other
BRD-K27798832-001-01-5	cefetamet	bacterial cell wall synthesis inhibitor		16	15	-0.042554913329899996	0.111754908211	-0.1543098215409	0.10091547273928164	1.0	bacterial cell wall synthesis inhibitor 	other
BRD-A42270467-001-04-4	tenatoprazole	ATPase inhibitor	IDO1	15	15	0.0938526371754	0.248042369509	-0.1541897323336	0.5614474146848649	1.0	atpase inhibitor ido1	other
BRD-K43837174-003-01-3	pruvanserin	serotonin receptor antagonist	HTR2A, HTR2C	16	15	0.1314811133905	0.285644461252	-0.1541633478615	0.27702224986256496	1.0	serotonin receptor antagonist htr2a, htr2c	other
BRD-K05674516-001-02-5	sofosbuvir	RNA polymerase inhibitor		15	15	-0.0198911370365	0.134177581364	-0.1540687184005	0.2997583700887151	1.0	rna polymerase inhibitor 	other
BRD-A62209527-001-04-5	ZM-226600	Kir6 channel (KATP) activator		15	15	-0.0516227538967	0.102302555979	-0.1539253098757	0.26275304114766074	1.0	kir6 channel (katp) activator 	other
BRD-K73157543-001-04-1	phenyl-aminosalicylate			15	15	0.214434470574	0.368232964072	-0.153798493498	0.8034625743147712	1.0	 	other
BRD-K75911534-001-01-6	SU014813	PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor	KDR	14	15	0.36543696892	0.519075693541	-0.15363872462100003	0.23006229802639666	1.0	pdgfr tyrosine kinase receptor inhibitor, vegfr inhibitor kdr	other
BRD-K24696047-001-02-3	NVP-AEW541	IGF-1 inhibitor	IGF1R, INSR	15	15	-0.174002237038	-0.0204637152933	-0.1535385217447	0.7400217511938185	1.0	igf-1 inhibitor igf1r, insr	other
BRD-A37288617-003-02-2	amfepramone	adrenergic receptor agonist	SLC6A2, SLC6A3	16	15	-0.0679770193802	0.085286968279	-0.1532639876592	0.21307778331415017	1.0	adrenergic receptor agonist slc6a2, slc6a3	other
BRD-A51382177-236-03-0	fosinopril	angiotensin converting enzyme inhibitor	ACE	16	15	0.259087246933	0.412282307202	-0.15319506026899998	0.395401747198846	1.0	angiotensin converting enzyme inhibitor ace	other
BRD-K83036479-001-09-2	salicylanilide	other antibiotic		15	15	0.0757067039371	0.228621308176	-0.1529146042389	0.7400217511938185	1.0	other antibiotic 	other
BRD-K95015809-001-02-8	2-cyanopyrimidine	cathepsin inhibitor		14	13	-0.2528113625335	-0.0999371548576	-0.1528742076759	0.2344826070931848	1.0	cathepsin inhibitor 	other
BRD-K78096648-001-05-7	oxiperomide	dopamine receptor antagonist		14	15	-0.04091288910995	0.111697911404	-0.15261080051394998	0.4194324996066613	1.0	dopamine receptor antagonist 	other
BRD-A39052811-048-11-0	mosapride	serotonin receptor agonist	HTR4	15	15	0.258936032253	0.411477550388	-0.152541518135	0.15846460599820356	1.0	serotonin receptor agonist htr4	other
BRD-K18036262-001-02-8	L-168049	glucagon receptor antagonist	GCGR	15	15	0.0499493114025	0.20238902985	-0.1524397184475	0.4067868333984651	1.0	glucagon receptor antagonist gcgr	other
BRD-K38580127-003-15-4	serotonin	growth factor receptor activator	DRD1, DRD5, HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR3A, HTR3B, HTR4, HTR5A, HTR6, HTR7, SLC36A1	14	15	-0.159143135671	-0.00724438993906	-0.15189874573194	0.1979251021111571	1.0	growth factor receptor activator drd1, drd5, htr1a, htr1b, htr1d, htr1e, htr1f, htr2a, htr2b, htr2c, htr3a, htr3b, htr4, htr5a, htr6, htr7, slc36a1	other
BRD-A12994259-001-02-1	pomalidomide	angiogenesis inhibitor, tumor necrosis factor production inhibitor	CRBN, PTGS2, TNF	14	13	-0.232600029401	-0.0807426657182	-0.1518573636828	0.13886048069881368	1.0	angiogenesis inhibitor, tumor necrosis factor production inhibitor crbn, ptgs2, tnf	other
BRD-K76381435-001-08-6	nitromide			14	13	-0.310335464969	-0.158643231651	-0.151692233318	0.3440159425802912	1.0	 	other
BRD-M41245765-001-04-2	lithium-citrate			14	13	-0.04193189856675	0.109494786961	-0.15142668552775002	0.2344826070931848	1.0	 	other
BRD-K50050533-001-02-1	docosanol	lipase clearing factor inhibitor	TLR7	14	13	0.01760527053105	0.169012514316	-0.15140724378495002	0.512401349804485	1.0	lipase clearing factor inhibitor tlr7	other
BRD-K63126190-003-01-6	epinephrine	adrenergic receptor agonist, neurotransmitter	ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, ADRB1, ADRB2, ADRB3, PAH, TNF	14	15	-0.3536038559825	-0.202229416768	-0.1513744392145	0.810299496070296	1.0	adrenergic receptor agonist, neurotransmitter adra1a, adra1b, adra1d, adra2a, adra2b, adra2c, adrb1, adrb2, adrb3, pah, tnf	other
BRD-A22769835-300-05-7	homochlorcyclizine	antihistamine	HRH1	15	15	0.140185013626	0.291402322351	-0.151217308725	0.48073111045562256	1.0	antihistamine hrh1	other
BRD-K12120659-305-02-2	GR-144053	integrin antagonist	ITGA2B, ITGB3	14	15	0.3240836175675	0.474842703246	-0.1507590856785	0.37095103453309664	1.0	integrin antagonist itga2b, itgb3	other
BRD-K15868788-003-07-7	SDZ-205-557	serotonin receptor antagonist	HTR3A, HTR3B	15	15	0.0708369089682	0.221372591684	-0.1505356827158	0.38373262766250305	1.0	serotonin receptor antagonist htr3a, htr3b	other
BRD-K48578705-001-17-6	methyldopa	adrenergic receptor agonist	ADRA2A, ADRA2B, ADRA2C, DDC	14	13	-0.235593549578	-0.0851462085005	-0.1504473410775	0.4233159874752107	1.0	adrenergic receptor agonist adra2a, adra2b, adra2c, ddc	other
BRD-K82941592-238-04-5	rosuvastatin	HMGCR inhibitor	HMGCR	14	13	-0.050738239631750004	0.0995277281098	-0.15026596774155	0.4519575760931084	1.0	hmgcr inhibitor hmgcr	other
BRD-K95901403-001-04-5	XL-147	PI3K inhibitor	PIK3CA, PIK3CD, PIK3CG	15	15	-0.0630392791735	0.0864705111431	-0.1495097903166	0.6186695570822622	1.0	pi3k inhibitor pik3ca, pik3cd, pik3cg	prespecified_pathway_related
BRD-A67975844-001-01-8	NSC-405020	matrix metalloprotease inhibitor	MMP1	15	15	0.0466411406676	0.195906432494	-0.1492652918264	0.14657603430900068	1.0	matrix metalloprotease inhibitor mmp1	other
BRD-A28940325-001-24-0	trichlormethiazide	chloride channel blocker	ATP1A1, CA1, CA2, CA4, SLC12A1, SLC12A3	15	15	0.0160918102635	0.16512231424	-0.1490305039765	0.9669147771731937	1.0	chloride channel blocker atp1a1, ca1, ca2, ca4, slc12a1, slc12a3	other
BRD-K36970462-001-01-6	tonabersat	gap junction modulator, nitric oxide production inhibitor		15	15	0.120711474711	0.269529187281	-0.14881771257	0.0744956919139866	1.0	gap junction modulator, nitric oxide production inhibitor 	other
BRD-K92844263-001-09-8	triacetin			15	15	0.236711549299	0.385438964706	-0.14872741540699996	0.38373262766250305	1.0	 	other
BRD-A14208071-004-19-8	oxyphenonium	cholinergic receptor antagonist	CHRM1	15	14	0.00809330603195	0.15642790749675	-0.14833460146480001	0.7106595685403921	1.0	cholinergic receptor antagonist chrm1	other
BRD-K52756523-001-24-7	dirithromycin	bacterial 50S ribosomal subunit inhibitor		15	15	-0.0557804588814	0.0922412230057	-0.1480216818871	0.48073111045562256	1.0	bacterial 50s ribosomal subunit inhibitor 	other
BRD-M17926088-001-01-3	FPA-124	AKT inhibitor		14	13	-0.21169586100299997	-0.0637188751099	-0.1479769858931	0.16666623948362103	1.0	akt inhibitor 	prespecified_pathway_related
BRD-K07857022-002-01-1	alvimopan	opioid receptor antagonist	OPRD1, OPRK1, OPRM1	16	15	-0.2730451707875	-0.125435611893	-0.1476095588945	0.395401747198846	1.0	opioid receptor antagonist oprd1, oprk1, oprm1	other
BRD-A15035311-001-01-8	diadenosine-tetraphosphate	adenosine kinase inhibitor	P2RY13, P2RY2	15	15	0.246330566735	0.393748867592	-0.147418300857	0.43064798984807773	1.0	adenosine kinase inhibitor p2ry13, p2ry2	other
BRD-K66766661-001-19-2	estradiol-valerate	estrogen receptor agonist	ESR1	15	15	0.0968385280349	0.244226790378	-0.14738826234309998	0.8034625743147712	1.0	estrogen receptor agonist esr1	other
BRD-A49447682-001-02-4	desoximetasone	glucocorticoid receptor agonist	NR3C1, PLA2G1B	15	15	0.144043662108	0.291386579652	-0.147342917544	0.3400858902842717	1.0	glucocorticoid receptor agonist nr3c1, pla2g1b	other
BRD-K37694030-003-12-7	doxepin	histamine receptor antagonist	ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD2, HRH1, HRH2, HRH4, HTR1A, HTR2A, HTR2B, HTR2C, HTR6, KCNH2, SLC6A2, SLC6A4	15	15	0.106366543482	0.253567304725	-0.147200761243	0.3195059648919748	1.0	histamine receptor antagonist adra1a, adra1b, adra1d, adra2a, adra2b, adra2c, chrm1, chrm2, chrm3, chrm4, chrm5, drd2, hrh1, hrh2, hrh4, htr1a, htr2a, htr2b, htr2c, htr6, kcnh2, slc6a2, slc6a4	other
BRD-K15196155-001-02-3	IBC-293	hydroxycarboxylic acid receptor agonist	HCAR3	15	15	0.196131090136	0.34327387812	-0.147142787984	0.11498741920155964	1.0	hydroxycarboxylic acid receptor agonist hcar3	other
BRD-K76811153-003-01-3	L-Arginine	nitric oxide precursor	ARG2, ASL, ASS1, AZIN2, GPRC6A, NOS2, NOS3, SLC7A1, SLC7A3, SLC7A4	14	15	0.12027456477185	0.26732478503	-0.14705022025815	0.5268434347302196	1.0	nitric oxide precursor arg2, asl, ass1, azin2, gprc6a, nos2, nos3, slc7a1, slc7a3, slc7a4	other
BRD-K44771174-066-01-0	ibutamoren	growth hormone secretagogue receptor agonist	GHR, GHSR	14	15	-0.7766344887895	-0.629614469371	-0.14702001941850007	0.7766531265771661	1.0	growth hormone secretagogue receptor agonist ghr, ghsr	other
BRD-K08206212-002-01-0	entecavir	DNA replication inhibitor, nucleoside reverse transcriptase inhibitor		14	13	-0.284988677491	-0.138132152136	-0.146856525355	0.6447996764288364	1.0	dna replication inhibitor, nucleoside reverse transcriptase inhibitor 	other
BRD-A70514680-003-11-2	articaine	local anesthetic		14	15	0.0722921925641	0.219066995925	-0.1467748033609	0.11116230009522643	1.0	local anesthetic 	other
BRD-K33483813-001-10-0	actarit	interleukin receptor agonist		15	14	-0.253017783863	-0.10645415618955001	-0.14656362767345	0.08472204560508317	1.0	interleukin receptor agonist 	other
BRD-K61868322-050-01-7	tenofovir-disoproxil	nucleoside reverse transcriptase inhibitor	CYP1A2	15	15	0.0126461938548	0.159107993989	-0.1464618001342	0.06799575043506911	1.0	nucleoside reverse transcriptase inhibitor cyp1a2	other
BRD-A09094913-065-01-0	strychnine	acetylcholine receptor antagonist	CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, CHRNA10, CHRNA9, GLRA1, GLRA2, GLRA3, GLRB	15	15	-0.258426951511	-0.112044940586	-0.14638201092499997	0.8682259903524354	1.0	acetylcholine receptor antagonist chrm1, chrm2, chrm3, chrm4, chrm5, chrna10, chrna9, glra1, glra2, glra3, glrb	other
BRD-K41866823-001-01-3	2-hydroxyethyl-salicylate			14	15	-0.11093238793349999	0.0350223407892	-0.1459547287227	0.24745429076477554	1.0	 	other
BRD-K91699951-001-10-2	benzonatate	local anesthetic	SCN5A	15	15	0.241331908857	0.387177487299	-0.14584557844199997	0.08149464839345506	1.0	local anesthetic scn5a	other
BRD-K59058747-001-20-9	acetylcysteine	mucolytic agent	ACY1, CHUK, GRIN1, GRIN2A, GRIN2B, GRIN2D, GRIN3A, GSS, IKBKB, RELA, SLC7A11	14	15	0.07294128886925	0.218565731594	-0.14562444272475	0.5557349624423149	1.0	mucolytic agent acy1, chuk, grin1, grin2a, grin2b, grin2d, grin3a, gss, ikbkb, rela, slc7a11	other
BRD-K66786476-001-01-3	pregabalin	voltage-gated calcium channel ligand	CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CACNA2D1, CACNA2D2, CACNA2D3, CACNA2D4, CACNB1, CACNB2, CACNB3, CACNB4, CACNG1, CACNG2, CACNG3, CACNG4, CACNG5, CACNG6, CACNG7, CACNG8	16	15	-0.2419681170165	-0.0963516805258	-0.1456164364907	0.35293103307621654	1.0	voltage-gated calcium channel ligand cacna1a, cacna1b, cacna1c, cacna1d, cacna1e, cacna1f, cacna1g, cacna1h, cacna1i, cacna1s, cacna2d1, cacna2d2, cacna2d3, cacna2d4, cacnb1, cacnb2, cacnb3, cacnb4, cacng1, cacng2, cacng3, cacng4, cacng5, cacng6, cacng7, cacng8	other
BRD-A99939097-001-24-2	carisoprodol	acetylcholine receptor antagonist	CYP2C19	15	15	0.0501240261569	0.195716478273	-0.1455924521161	0.08901797772326324	1.0	acetylcholine receptor antagonist cyp2c19	other
BRD-A18396475-001-15-3	malic-acid		CS, ME2, PKD2L1	14	13	-0.2370084572885	-0.091436824534	-0.14557163275450002	0.980642762903111	1.0	 cs, me2, pkd2l1	other
BRD-K93188295-300-02-2	ARC-239	adrenergic receptor antagonist	ADRA2A, ADRA2B, ADRA2C	15	15	-0.125632259943	0.0198619838513	-0.1454942437943	0.5614474146848649	1.0	adrenergic receptor antagonist adra2a, adra2b, adra2c	other
BRD-K49554218-001-01-0	carebastine	histamine receptor antagonist	HRH1	14	15	0.014090231563315	0.159499704384	-0.145409472820685	0.009409864199244939	1.0	histamine receptor antagonist hrh1	other
BRD-K73234506-235-02-1	lithium-acetoacetate			15	13	-0.0665520305021	0.0786563537061	-0.14520838420819998	0.5804112384153828	1.0	 	other
BRD-K46435977-003-11-1	valaciclovir	DNA polymerase inhibitor		15	15	0.114591338254	0.259670519959	-0.14507918170499998	0.7715511878155722	1.0	dna polymerase inhibitor 	other
BRD-K62310379-001-10-5	fluticasone-propionate	glucocorticoid receptor agonist	NR3C1, NR3C2, PGR, PLA2G4A	14	15	0.04554899148935	0.190605247545	-0.14505625605564998	0.7434206976952524	1.0	glucocorticoid receptor agonist nr3c1, nr3c2, pgr, pla2g4a	other
BRD-K88789588-001-14-9	letrozole	aromatase inhibitor	CYP19A1	15	15	0.0654416356805	0.210371154345	-0.1449295186645	0.8034625743147712	1.0	aromatase inhibitor cyp19a1	other
BRD-K02292852-001-02-1	cefoperazone	bacterial cell wall synthesis inhibitor		15	14	-0.272480139694	-0.12756850852899998	-0.144911631165	0.04705744628217285	1.0	bacterial cell wall synthesis inhibitor 	other
BRD-K64785675-001-04-0	TG100-115	PI3K inhibitor	PIK3CA, PIK3CB, PIK3CD, PIK3CG	15	15	-0.106494126908	0.0383169774596	-0.1448111043676	0.506914933812496	1.0	pi3k inhibitor pik3ca, pik3cb, pik3cd, pik3cg	prespecified_pathway_related
BRD-K82908348-001-01-9	darglitazone	PPAR receptor antagonist	PPARG	16	15	-0.2362406701925	-0.091599251272	-0.1446414189205	0.10091547273928164	1.0	ppar receptor antagonist pparg	other
BRD-K48300629-001-14-5	zonisamide	sodium channel blocker, T-type calcium channel blocker	CA1, CA10, CA11, CA12, CA13, CA14, CA2, CA3, CA4, CA5A, CA5B, CA6, CA7, CA8, CA9, CACNA1G, CACNA1H, CACNA1I, MAOA, MAOB, SCN10A, SCN11A, SCN1A, SCN1B, SCN2A, SCN2B, SCN3A, SCN3B, SCN4A, SCN4B, SCN5A, SCN7A, SCN8A, SCN9A	14	15	0.0374660840939	0.18201560295	-0.14454951885609998	0.2657465520914202	1.0	sodium channel blocker, t-type calcium channel blocker ca1, ca10, ca11, ca12, ca13, ca14, ca2, ca3, ca4, ca5a, ca5b, ca6, ca7, ca8, ca9, cacna1g, cacna1h, cacna1i, maoa, maob, scn10a, scn11a, scn1a, scn1b, scn2a, scn2b, scn3a, scn3b, scn4a, scn4b, scn5a, scn7a, scn8a, scn9a	other
BRD-K86307448-001-17-5	allopurinol	xanthine oxidase inhibitor	XDH	14	13	-0.2019954544685	-0.0576410716427	-0.14435438282580002	0.6447996764288364	1.0	xanthine oxidase inhibitor xdh	other
BRD-A71033472-003-23-9	fendiline	calcium channel blocker	HTR2B	15	15	-0.61265769073	-0.468348370843	-0.14430931988699996	0.5614474146848649	1.0	calcium channel blocker htr2b	other
BRD-K29582677-300-10-6	flunarizine	calcium channel blocker	CACNA1G, CACNA1H, CACNA1I, CALM1, HRH1	14	13	-0.204057689329	-0.0598164754849	-0.1442412138441	0.09410063754661811	1.0	calcium channel blocker cacna1g, cacna1h, cacna1i, calm1, hrh1	other
BRD-K80419150-001-02-4	debrisoquin	adrenergic neuron blocker	SLC6A2	16	15	-0.06945453113135	0.0745654875789	-0.14402001871025	0.3328209099640991	1.0	adrenergic neuron blocker slc6a2	other
BRD-K41337261-001-03-0	ZM-306416	Abl kinase inhibitor, src inhibitor, VEGFR inhibitor	EGFR, FLT1, FLT4, KDR	16	15	-1.888442732185	-1.74442837636	-0.144014355825	0.9527189705620791	1.0	abl kinase inhibitor, src inhibitor, vegfr inhibitor egfr, flt1, flt4, kdr	other
BRD-K68232413-001-01-2	etizolam	benzodiazepine receptor agonist	GABRA1	15	15	-0.0496084134672	0.0941765096461	-0.1437849231133	0.2997583700887151	1.0	benzodiazepine receptor agonist gabra1	other
BRD-A28545468-003-16-6	selegiline	monoamine oxidase inhibitor	MAOA, MAOB	15	15	-0.0442878751039	0.0994355921641	-0.143723467268	0.17106923105635186	1.0	monoamine oxidase inhibitor maoa, maob	other
BRD-K54028654-001-02-6	cabaletta	pharmacological chaperone		14	13	-0.1053906959982	0.0381603703476	-0.1435510663458	0.11477248163567938	1.0	pharmacological chaperone 	other
BRD-K77428767-001-01-7	UNC0224	histone lysine methyltransferase inhibitor	EHMT1, EHMT2	16	15	-0.027529950178235	0.116016312753	-0.143546262931235	0.1490798673742844	1.0	histone lysine methyltransferase inhibitor ehmt1, ehmt2	other
BRD-K21372554-003-01-7	cefetamet-pivoxil	bacterial cell wall synthesis inhibitor		14	15	-0.0807886201275	0.0626597336787	-0.1434483538062	0.37095103453309664	1.0	bacterial cell wall synthesis inhibitor 	other
