broad_id	compound	moa	target	n_mito_low	n_mito_high	median_lfc_mito_low	median_lfc_mito_high	delta_lfc_low_minus_high	wilcox_p	fdr	target_text	pathway_relevance	test_family
BRD-K12807006-001-18-5	kaempferol	bone resorption inhibitor, estrogen-related receptor inverse agonist	AKR1B1, ALOX15B, ALOX5, AR, CYP1B1, GLO1, HSD17B1, UGT3A1	15	15	0.0396995533977	0.128870244994	-0.0891706915962999	0.3614963660708982	1.0	bone resorption inhibitor, estrogen-related receptor inverse agonist akr1b1, alox15b, alox5, ar, cyp1b1, glo1, hsd17b1, ugt3a1	other	BH across all 4,686 tested PRISM compounds
BRD-K47929404-001-01-0	vercirnon	CC chemokine receptor antagonist	CCR9	16	15	0.01461463092335	0.10372649958	-0.08911186865665	0.4890954478935938	1.0	cc chemokine receptor antagonist ccr9	other	BH across all 4,686 tested PRISM compounds
BRD-K38564664-001-01-1	rolziracetam			16	15	-0.180093732496	-0.0911049289891	-0.0889888035069	0.5400804783898523	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K26262077-238-01-5	acamprosate	glutamate receptor antagonist	GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, GRIN3A, GRIN3B, GRM5	14	13	0.0015795397564149	0.0903295855366	-0.088750045780185	0.4519575760931084	1.0	glutamate receptor antagonist gabra1, gabra2, gabra3, gabra4, gabra5, gabra6, gabrb1, gabrb2, gabrb3, gabrd, gabre, gabrg1, gabrg2, gabrg3, gabrp, gabrq, grin1, grin2a, grin2b, grin2c, grin2d, grin3a, grin3b, grm5	other	BH across all 4,686 tested PRISM compounds
BRD-K49671696-045-08-5	ketanserin	serotonin receptor antagonist	ADRA1A, ADRA1B, ADRA1D, DRD1, DRD5, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C, HTR5A, HTR7, SLC18A1, SLC18A2	14	15	0.1227550959664	0.211449900536	-0.0886948045696	0.7434206976952524	1.0	serotonin receptor antagonist adra1a, adra1b, adra1d, drd1, drd5, htr1a, htr1b, htr1d, htr2a, htr2b, htr2c, htr5a, htr7, slc18a1, slc18a2	other	BH across all 4,686 tested PRISM compounds
BRD-A07563059-035-01-3	bopindolol	adrenergic receptor antagonist	ADRB1, ADRB2, ADRB3, HTR1A, HTR1B	15	15	0.196674616776	0.285150695714	-0.0884760789379999	0.9009714934164412	1.0	adrenergic receptor antagonist adrb1, adrb2, adrb3, htr1a, htr1b	other	BH across all 4,686 tested PRISM compounds
BRD-A91831168-003-02-5	tetrahydropapaverine			15	15	0.0449818044495	0.133247518984	-0.0882657145345	0.2808420108662984	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K30373883-001-02-8	dutasteride	5 alpha reductase inhibitor	SRD5A1, SRD5A2	14	15	-0.18127691384035	-0.0930240437036	-0.08825287013675	0.6467674040054682	1.0	5 alpha reductase inhibitor srd5a1, srd5a2	other	BH across all 4,686 tested PRISM compounds
BRD-A86354194-002-01-7	L-(+)-Rhamnose-Monohydrate			15	15	-0.122072632769	-0.0338611840069	-0.0882114487621	0.9669147771731936	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-A66869276-001-02-9	diflorasone-diacetate	glucocorticoid receptor agonist	NR3C1	16	15	0.1754064028025	0.263552005526	-0.0881456027235	0.766876114108925	1.0	glucocorticoid receptor agonist nr3c1	other	BH across all 4,686 tested PRISM compounds
BRD-K62607865-001-09-7	aztreonam	bacterial cell wall synthesis inhibitor		14	13	-0.4990783112824999	-0.411151766373	-0.0879265449094999	0.4519575760931084	1.0	bacterial cell wall synthesis inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K46428823-001-02-5	liothyronine-(isomer)			15	15	-0.104736218155	-0.0169341294409	-0.0878020887141	0.8357050269952793	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K34277641-001-01-2	L-365260	CCK receptor antagonist	CCKAR, CCKBR, KCNQ1	16	15	-0.07175783417455	0.0156935369309	-0.08745137110545	0.5142594096664315	1.0	cck receptor antagonist cckar, cckbr, kcnq1	other	BH across all 4,686 tested PRISM compounds
BRD-K42500029-001-03-5	CGP-57380	MAP kinase inhibitor	AURKB, LCK, MKNK1, MKNK2, SGK1	15	15	-0.145255487095	-0.057876341435	-0.0873791456599999	0.383732627662503	1.0	map kinase inhibitor aurkb, lck, mknk1, mknk2, sgk1	other	BH across all 4,686 tested PRISM compounds
BRD-A80280426-001-03-8	AD-5467	aldose reductase inhibitor	AKR1B1	16	15	-0.2156701856745	-0.128368710691	-0.0873014749835	0.6494132869819362	1.0	aldose reductase inhibitor akr1b1	other	BH across all 4,686 tested PRISM compounds
BRD-K19669037-001-01-1	GGTI-298	GGTase inhibitor	CDKN1A	14	15	-0.3550581913835	-0.267804152159	-0.0872540392245	0.8443001476220315	1.0	ggtase inhibitor cdkn1a	other	BH across all 4,686 tested PRISM compounds
BRD-K02389548-001-02-5	RG2833	HDAC inhibitor	HDAC1, HDAC3	15	15	0.48793408485	0.575048629772	-0.0871145449219999	0.5897385933186072	1.0	hdac inhibitor hdac1, hdac3	other	BH across all 4,686 tested PRISM compounds
BRD-K64835161-001-02-8	ML167	CLK inhibitor, DYRK inhibitor	CLK4, DYRK1B	15	15	-0.0733345407497	0.0136521861612	-0.0869867269109	0.9338864180775844	1.0	clk inhibitor, dyrk inhibitor clk4, dyrk1b	other	BH across all 4,686 tested PRISM compounds
BRD-K26701552-001-01-8	tegobuvir	HCV inhibitor, protease inhibitor		15	15	0.0691206902187	0.156076860583	-0.0869561703642999	0.5614474146848649	1.0	hcv inhibitor, protease inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K24312986-001-01-2	tecovirimat	orthopoxvirus egress inhibitor		15	15	-0.000257063902823	0.086685602813	-0.086942666715823	0.7400217511938185	1.0	orthopoxvirus egress inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K39733634-001-02-6	L-161982	prostanoid receptor antagonist	PTGER4	15	15	0.0223865287306	0.109273129102	-0.0868866003714	0.6482039260122094	1.0	prostanoid receptor antagonist ptger4	other	BH across all 4,686 tested PRISM compounds
BRD-K01567962-001-23-0	pyrazolanthrone	JNK inhibitor	MAPK10, MAPK8, MAPK8IP1, MAPK9, TTK	15	15	0.00605410995357	0.0928700473963	-0.08681593744273	0.9009714934164412	1.0	jnk inhibitor mapk10, mapk8, mapk8ip1, mapk9, ttk	other	BH across all 4,686 tested PRISM compounds
BRD-K00926464-001-01-8	IMREG-1			14	15	0.0800088746624	0.166763372737	-0.0867544980746	0.4714517068389269	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-A94993966-001-05-1	vildagliptin	dipeptidyl peptidase inhibitor	DPP4	14	13	-0.0797031557433499	0.00701318594663	-0.0867163416899799	0.610384513874678	1.0	dipeptidyl peptidase inhibitor dpp4	other	BH across all 4,686 tested PRISM compounds
BRD-K59522102-001-15-3	piperine	monoamine oxidase inhibitor	MAOA, MAOB, TRPV1	14	13	-0.0562045739086499	0.0304098766929	-0.08661445060155	0.5768096792806785	1.0	monoamine oxidase inhibitor maoa, maob, trpv1	other	BH across all 4,686 tested PRISM compounds
BRD-K53236343-003-03-7	aprindine	voltage-gated sodium channel blocker	CALM1, SCN5A	16	15	0.0922169895881	0.178767848211	-0.0865508586229	0.5665344518557682	1.0	voltage-gated sodium channel blocker calm1, scn5a	other	BH across all 4,686 tested PRISM compounds
BRD-K85015012-003-02-9	NNC-05-2090	GABA uptake inhibitor, GAT inhibitor	SLC6A12	14	15	-0.1019640021152999	-0.0154605690487	-0.0865034330666	0.1979251021111571	1.0	gaba uptake inhibitor, gat inhibitor slc6a12	other	BH across all 4,686 tested PRISM compounds
BRD-K58466253-003-14-0	palmatine-chloride	dopamine synthesis inhibitor	CYP3A4	15	15	0.044846171665	0.131340669726	-0.086494498061	0.9338864180775844	1.0	dopamine synthesis inhibitor cyp3a4	other	BH across all 4,686 tested PRISM compounds
BRD-K75844781-003-08-0	mCPP	serotonin receptor agonist	HTR1A, HTR1D, HTR1E, HTR2A, HTR2B, HTR2C, HTR6	14	15	0.0467042758209	0.133190498413	-0.0864862225921	0.3480712878701422	1.0	serotonin receptor agonist htr1a, htr1d, htr1e, htr2a, htr2b, htr2c, htr6	other	BH across all 4,686 tested PRISM compounds
BRD-M92352362-002-02-3	talc			14	13	-0.4342561667144999	-0.347772458707	-0.0864837080074999	0.2541343816613656	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K13926615-003-03-3	vardenafil	phosphodiesterase inhibitor	PDE5A, PDE6G, PDE6H	16	15	-0.04516280997165	0.0412784396362	-0.08644124960785	0.6781060747462503	1.0	phosphodiesterase inhibitor pde5a, pde6g, pde6h	other	BH across all 4,686 tested PRISM compounds
BRD-K09877029-001-01-2	VS-4718	focal adhesion kinase inhibitor		15	15	-0.400687555025	-0.314321599331	-0.0863659556939999	0.6482039260122094	1.0	focal adhesion kinase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-A85548292-001-01-8	piketoprofen	cyclooxygenase inhibitor		14	13	-0.0428779448412499	0.0434021690408	-0.08628011388205	0.2541343816613656	1.0	cyclooxygenase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K94353609-001-21-6	fluocinolone-acetonide	glucocorticoid receptor agonist	NR3C1, SERPINA6	15	15	-0.094799896283	-0.00855159849648	-0.08624829778652	0.4067868333984651	1.0	glucocorticoid receptor agonist nr3c1, serpina6	other	BH across all 4,686 tested PRISM compounds
BRD-K97939847-001-12-0	cridanimod	progesterone receptor agonist	PGR	16	15	-0.01098331314975	0.075238644562	-0.08622195771175	0.8278914966146259	1.0	progesterone receptor agonist pgr	other	BH across all 4,686 tested PRISM compounds
BRD-K79884267-001-01-4	retinaldehyde			15	14	-0.229606289094	-0.1435931680335	-0.0860131210604999	0.3709510345330966	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K16478699-001-09-2	PLX-4720	RAF inhibitor	BRAF, KDR	15	14	-0.269596818805	-0.1835892374135	-0.0860075813915	0.9825901131969854	1.0	raf inhibitor braf, kdr	other	BH across all 4,686 tested PRISM compounds
BRD-K73815512-001-02-5	HC-030031	TRPA1 channel blocker	TRPA1	16	15	0.0676947491863	0.153581760991	-0.0858870118046999	0.4408224166354348	1.0	trpa1 channel blocker trpa1	other	BH across all 4,686 tested PRISM compounds
BRD-K86204871-001-16-2	terconazole	sterol demethylase inhibitor		14	13	-0.2732387732645	-0.187354144222	-0.0858846290425	0.4519575760931084	1.0	sterol demethylase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-A43999749-004-04-1	homatropine-methylbromide	acetylcholine receptor antagonist	CHRM1, CHRM2, CHRM3, CHRM4, CHRM5	15	15	0.125145645823	0.21098777461	-0.085842128787	0.506914933812496	1.0	acetylcholine receptor antagonist chrm1, chrm2, chrm3, chrm4, chrm5	other	BH across all 4,686 tested PRISM compounds
BRD-K09090949-001-01-9	CP-945,598	cannabinoid receptor antagonist	CNR1	14	13	-0.5243701208545	-0.438607651153	-0.0857624697014999	0.3957656873455558	1.0	cannabinoid receptor antagonist cnr1	other	BH across all 4,686 tested PRISM compounds
BRD-K56940914-001-04-2	cresol			15	15	0.025954901271	0.111644184181	-0.08568928291	0.8357050269952793	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K64157027-003-02-7	ZD-2079	adrenergic receptor agonist	ADRB3	14	15	0.117767036118	0.203324312998	-0.0855572768799999	0.5853789284609614	1.0	adrenergic receptor agonist adrb3	other	BH across all 4,686 tested PRISM compounds
BRD-K26253904-001-01-5	NMS-873	ATPase inhibitor	VCP	15	15	-0.71429557215	-0.628753527303	-0.0855420448469999	0.6783024655972324	1.0	atpase inhibitor vcp	other	BH across all 4,686 tested PRISM compounds
BRD-K15507868-001-03-7	tesaglitazar	insulin sensitizer, PPAR receptor agonist	PPARA, PPARG	15	15	-0.194787550476	-0.109273602949	-0.0855139475269999	0.2454850012031242	1.0	insulin sensitizer, ppar receptor agonist ppara, pparg	other	BH across all 4,686 tested PRISM compounds
BRD-K56277358-001-07-5	MGCD-265	VEGFR inhibitor	AXL, MET	15	15	0.163828873697	0.249062602628	-0.085233728931	0.6482039260122094	1.0	vegfr inhibitor axl, met	other	BH across all 4,686 tested PRISM compounds
BRD-K07220430-001-18-4	cinnarazine	calcium channel blocker		15	15	-0.747519487867	-0.662421788705	-0.0850976991619999	0.8357050269952793	1.0	calcium channel blocker 	other	BH across all 4,686 tested PRISM compounds
BRD-K62056274-332-01-8	N-methylquipazine	serotonin receptor agonist	HTR1A, HTR1D, HTR2A, HTR2B, HTR2C, HTR3A, HTR3B, HTR6, SLC6A4	15	15	0.0509540482817	0.136043685033	-0.0850896367512999	0.8034625743147712	1.0	serotonin receptor agonist htr1a, htr1d, htr2a, htr2b, htr2c, htr3a, htr3b, htr6, slc6a4	other	BH across all 4,686 tested PRISM compounds
BRD-K36269323-300-02-6	asymmetrical-dimethylarginine	nitric oxide synthase inhibitor	NOS2, NOS3	15	14	-0.0770242249148	0.00758531903185	-0.08460954394665	0.5268434347302196	1.0	nitric oxide synthase inhibitor nos2, nos3	other	BH across all 4,686 tested PRISM compounds
BRD-A53561827-004-23-1	pipenzolate	cholinergic receptor antagonist	CHRM1	15	15	0.161170033013	0.245669015993	-0.08449898298	0.9338864180775844	1.0	cholinergic receptor antagonist chrm1	other	BH across all 4,686 tested PRISM compounds
BRD-K26756394-001-02-2	VE-821	ATR kinase inhibitor	ATR	15	15	0.265767168777	0.349860765613	-0.0840935968359999	0.7715511878155722	1.0	atr kinase inhibitor atr	other	BH across all 4,686 tested PRISM compounds
BRD-K73477617-001-08-5	dibutyl-phthalate		TRPA1	15	15	0.217639503352	0.301635296013	-0.0839957926609999	0.5338294217441396	1.0	 trpa1	other	BH across all 4,686 tested PRISM compounds
BRD-K78513633-001-15-7	lonidamine	glucokinase inhibitor	GCK	14	15	-0.0278724789931	0.0560977563225	-0.0839702353156	0.0521202482984364	1.0	glucokinase inhibitor gck	other	BH across all 4,686 tested PRISM compounds
BRD-K81623406-004-08-3	EIT-hydrobromide	nitric oxide synthase inhibitor	NOS2, NOS3	15	15	0.147390760677	0.231253957247	-0.08386319657	0.8034625743147712	1.0	nitric oxide synthase inhibitor nos2, nos3	other	BH across all 4,686 tested PRISM compounds
BRD-K86525559-001-04-5	AZD7762	CHK inhibitor	CHEK1, CHEK2	14	13	-2.41855263299	-2.3346998518	-0.08385278119	0.7895508747416392	1.0	chk inhibitor chek1, chek2	other	BH across all 4,686 tested PRISM compounds
BRD-K71055333-224-05-8	etamsylate	haemostatic agent		14	15	-0.0461909786791	0.0376216204804	-0.0838125991595	0.8443001476220315	1.0	haemostatic agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K15916496-001-27-9	clotrimazole	cytochrome P450 inhibitor, imidazoline receptor ligand	CYP3A4, KCNN4, NR1I2, NR1I3, TRPM2, TRPM4, TRPM8	15	15	0.013537987004	0.0973414292818	-0.0838034422778	0.9669147771731936	1.0	cytochrome p450 inhibitor, imidazoline receptor ligand cyp3a4, kcnn4, nr1i2, nr1i3, trpm2, trpm4, trpm8	other	BH across all 4,686 tested PRISM compounds
BRD-K66035042-001-10-1	sorbitol	mucolytic agent		15	15	0.0839497745746	0.16756485242	-0.0836150778454	0.4306479898480777	1.0	mucolytic agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K07487750-001-03-3	WHI-P154	JAK inhibitor	EGFR, JAK1, JAK2, JAK3	16	15	-0.0883657910411	-0.0049293562091	-0.083436434832	0.4890954478935938	1.0	jak inhibitor egfr, jak1, jak2, jak3	other	BH across all 4,686 tested PRISM compounds
BRD-K11094367-001-10-1	acetanilide	hydrogen peroxide decomposition inhibitor		15	15	0.139885688804	0.222998689136	-0.0831130003319999	0.9669147771731936	1.0	hydrogen peroxide decomposition inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-A68589262-001-04-3	troxipide	glucosamine synthetase stimulant		14	15	0.193716890293	0.27680595445	-0.083089064157	0.2849490776846549	1.0	glucosamine synthetase stimulant 	other	BH across all 4,686 tested PRISM compounds
BRD-A86871940-001-01-9	nicaraven	free radical scavenger		14	13	-0.4431918649784999	-0.360141236902	-0.0830506280764999	0.4816636597724861	1.0	free radical scavenger 	other	BH across all 4,686 tested PRISM compounds
BRD-K21452876-003-01-8	chlorazanil			14	13	-0.5463729492864999	-0.463366492353	-0.0830064569334999	0.980642762903111	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K01815685-001-15-5	indole-3-carbinol	aryl hydrocarbon receptor agonist, indoleamine 2,3-dioxygenase inhibitor	AHR	15	14	-0.09852886336	-0.01572306108626	-0.0828058022737399	0.5268434347302196	1.0	aryl hydrocarbon receptor agonist, indoleamine 2,3-dioxygenase inhibitor ahr	other	BH across all 4,686 tested PRISM compounds
BRD-A18233884-003-02-7	bevantolol	adrenergic receptor antagonist	ADRA1A, ADRB1, ADRB2	14	15	0.052714922398695	0.13545195168	-0.0827370292813049	0.3947417052130072	1.0	adrenergic receptor antagonist adra1a, adrb1, adrb2	other	BH across all 4,686 tested PRISM compounds
BRD-K30685142-001-15-4	levothyroxine	thyroid hormone stimulant	THRA, THRB	15	14	0.227305503787	0.3097571592604999	-0.0824516554734999	0.810299496070296	1.0	thyroid hormone stimulant thra, thrb	other	BH across all 4,686 tested PRISM compounds
BRD-K11196887-001-22-0	norfloxacin	bacterial DNA gyrase inhibitor	TOP2A	14	13	-0.04385630290115	0.0384562772124	-0.08231258011355	0.827142619238411	1.0	bacterial dna gyrase inhibitor top2a	other	BH across all 4,686 tested PRISM compounds
BRD-A54236247-003-04-3	ephedrine-(racemic)	adrenergic receptor agonist	ADRA1A, ADRA2A	15	15	0.0524216533622	0.134655410337	-0.0822337569747999	0.5897385933186072	1.0	adrenergic receptor agonist adra1a, adra2a	other	BH across all 4,686 tested PRISM compounds
BRD-K70821460-300-02-4	4-methylhistamine	histamine receptor agonist	HRH4	15	15	-0.481576170263	-0.399465235859	-0.0821109344039999	0.9009714934164412	1.0	histamine receptor agonist hrh4	other	BH across all 4,686 tested PRISM compounds
BRD-K73381542-003-23-4	phenylephrine	adrenergic receptor agonist	ADRA1A, ADRA1B, ADRA1D	16	15	-0.04839252441805	0.033653688883	-0.08204621330105	0.5400804783898523	1.0	adrenergic receptor agonist adra1a, adra1b, adra1d	other	BH across all 4,686 tested PRISM compounds
BRD-K62374253-001-07-8	rufloxacin	bacterial DNA gyrase inhibitor		15	15	0.160749197355	0.242691627253	-0.0819424298979999	0.7400217511938185	1.0	bacterial dna gyrase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K86118762-001-01-8	linsitinib	IGF-1 inhibitor	IGF1R, INSR, INSRR	14	14	-0.05818439355359	0.02357414993135	-0.08175854348494	0.9450520886884962	1.0	igf-1 inhibitor igf1r, insr, insrr	other	BH across all 4,686 tested PRISM compounds
BRD-K81136890-003-01-6	leucylleucine-methyl-ester			14	15	-0.2015089733365	-0.119946355334	-0.0815626180025	0.5853789284609614	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K38140108-002-01-2	gadodiamide	radiopaque medium		16	15	0.1738400420015	0.255334807952	-0.0814947659504999	0.7072734240075108	1.0	radiopaque medium 	other	BH across all 4,686 tested PRISM compounds
BRD-A17883755-001-06-1	lenalidomide	anticancer agent	CDH5, CRBN, PTGS2, TNF, TNFSF11	15	15	0.0469587315296	0.128297078168	-0.0813383466384	0.506914933812496	1.0	anticancer agent cdh5, crbn, ptgs2, tnf, tnfsf11	other	BH across all 4,686 tested PRISM compounds
BRD-K54529596-001-26-3	captopril	angiotensin converting enzyme inhibitor	ACE, LTA4H, MMP2, MMP9	14	13	-0.2162388147615	-0.134987914367	-0.0812509003945	0.6799932443507429	1.0	angiotensin converting enzyme inhibitor ace, lta4h, mmp2, mmp9	other	BH across all 4,686 tested PRISM compounds
BRD-K92490248-001-06-6	anethole-trithione	glutathione transferase stimulant		16	15	-0.03289726662054	0.0481502492678	-0.08104751588834	0.6212314023292724	1.0	glutathione transferase stimulant 	other	BH across all 4,686 tested PRISM compounds
BRD-K58685305-001-20-4	emodin	11-beta hydroxysteroid dehydrogenase inhibitor	CSNK2A1	15	15	-0.617513217936	-0.53666250375	-0.0808507141859999	0.383732627662503	1.0	11-beta hydroxysteroid dehydrogenase inhibitor csnk2a1	other	BH across all 4,686 tested PRISM compounds
BRD-K53972329-001-07-0	ruxolitinib	JAK inhibitor	JAK1, JAK2, JAK3, TYK2	15	14	-0.44003609719	-0.359195169055	-0.0808409281349999	0.810299496070296	1.0	jak inhibitor jak1, jak2, jak3, tyk2	other	BH across all 4,686 tested PRISM compounds
